date,district,day,month,year,bib6,bib8,lbib,lbio6,lbio8,treat,postd
08aug1930,8,8,8,1930,135,165,5.1059456,4.9052749,5.1059456,0,0
09aug1930,6,9,8,1930,135,165,4.9052749,4.9052749,5.1059456,1,0
09aug1930,8,9,8,1930,135,165,5.1059456,4.9052749,5.1059456,0,0
10aug1930,6,10,8,1930,135,166,4.9052749,4.9052749,5.1119876,1,0
10aug1930,8,10,8,1930,135,166,5.1119876,4.9052749,5.1119876,0,0
11aug1930,6,11,8,1930,135,166,4.9052749,4.9052749,5.1119876,1,0
11aug1930,8,11,8,1930,135,166,5.1119876,4.9052749,5.1119876,0,0
12aug1930,6,12,8,1930,135,166,4.9052749,4.9052749,5.1119876,1,0
12aug1930,8,12,8,1930,135,166,5.1119876,4.9052749,5.1119876,0,0
13aug1930,6,13,8,1930,135,166,4.9052749,4.9052749,5.1119876,1,0
13aug1930,8,13,8,1930,135,166,5.1119876,4.9052749,5.1119876,0,0
14aug1930,6,14,8,1930,135,166,4.9052749,4.9052749,5.1119876,1,0
14aug1930,8,14,8,1930,135,166,5.1119876,4.9052749,5.1119876,0,0
15aug1930,6,15,8,1930,135,166,4.9052749,4.9052749,5.1119876,1,0
15aug1930,8,15,8,1930,135,166,5.1119876,4.9052749,5.1119876,0,0
16aug1930,6,16,8,1930,135,166,4.9052749,4.9052749,5.1119876,1,0
16aug1930,8,16,8,1930,135,166,5.1119876,4.9052749,5.1119876,0,0
17aug1930,6,17,8,1930,135,166,4.9052749,4.9052749,5.1119876,1,0
17aug1930,8,17,8,1930,135,166,5.1119876,4.9052749,5.1119876,0,0
18aug1930,6,18,8,1930,135,166,4.9052749,4.9052749,5.1119876,1,0
18aug1930,8,18,8,1930,135,166,5.1119876,4.9052749,5.1119876,0,0
19aug1930,6,19,8,1930,135,166,4.9052749,4.9052749,5.1119876,1,0
19aug1930,8,19,8,1930,135,166,5.1119876,4.9052749,5.1119876,0,0
20aug1930,6,20,8,1930,135,166,4.9052749,4.9052749,5.1119876,1,0
20aug1930,8,20,8,1930,135,166,5.1119876,4.9052749,5.1119876,0,0
21aug1930,6,21,8,1930,135,166,4.9052749,4.9052749,5.1119876,1,0
21aug1930,8,21,8,1930,135,166,5.1119876,4.9052749,5.1119876,0,0
22aug1930,6,22,8,1930,135,166,4.9052749,4.9052749,5.1119876,1,0
22aug1930,8,22,8,1930,135,166,5.1119876,4.9052749,5.1119876,0,0
23aug1930,6,23,8,1930,135,166,4.9052749,4.9052749,5.1119876,1,0
23aug1930,8,23,8,1930,135,166,5.1119876,4.9052749,5.1119876,0,0
24aug1930,6,24,8,1930,135,166,4.9052749,4.9052749,5.1119876,1,0
24aug1930,8,24,8,1930,135,166,5.1119876,4.9052749,5.1119876,0,0
25aug1930,6,25,8,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
25aug1930,8,25,8,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
26aug1930,6,26,8,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
26aug1930,8,26,8,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
27aug1930,6,27,8,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
27aug1930,8,27,8,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
28aug1930,6,28,8,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
28aug1930,8,28,8,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
29aug1930,6,29,8,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
29aug1930,8,29,8,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
30aug1930,6,30,8,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
30aug1930,8,30,8,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
31aug1930,6,31,8,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
31aug1930,8,31,8,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
01sep1930,6,1,9,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
01sep1930,8,1,9,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
02sep1930,6,2,9,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
02sep1930,8,2,9,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
03sep1930,6,3,9,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
03sep1930,8,3,9,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
04sep1930,6,4,9,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
04sep1930,8,4,9,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
05sep1930,6,5,9,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
05sep1930,8,5,9,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
06sep1930,6,6,9,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
06sep1930,8,6,9,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
07sep1930,6,7,9,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
07sep1930,8,7,9,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
08sep1930,6,8,9,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
08sep1930,8,8,9,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
09sep1930,6,9,9,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
09sep1930,8,9,9,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
10sep1930,6,10,9,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
10sep1930,8,10,9,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
11sep1930,6,11,9,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
11sep1930,8,11,9,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
12sep1930,6,12,9,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
12sep1930,8,12,9,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
13sep1930,6,13,9,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
13sep1930,8,13,9,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
14sep1930,6,14,9,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
14sep1930,8,14,9,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
15sep1930,6,15,9,1930,133,166,4.8903489,4.8903489,5.1119876,1,0
15sep1930,8,15,9,1930,133,166,5.1119876,4.8903489,5.1119876,0,0
16sep1930,6,16,9,1930,134,166,4.89784,4.89784,5.1119876,1,0
16sep1930,8,16,9,1930,134,166,5.1119876,4.89784,5.1119876,0,0
17sep1930,6,17,9,1930,134,166,4.89784,4.89784,5.1119876,1,0
17sep1930,8,17,9,1930,134,166,5.1119876,4.89784,5.1119876,0,0
18sep1930,6,18,9,1930,134,166,4.89784,4.89784,5.1119876,1,0
18sep1930,8,18,9,1930,134,166,5.1119876,4.89784,5.1119876,0,0
19sep1930,6,19,9,1930,134,166,4.89784,4.89784,5.1119876,1,0
19sep1930,8,19,9,1930,134,166,5.1119876,4.89784,5.1119876,0,0
20sep1930,6,20,9,1930,134,166,4.89784,4.89784,5.1119876,1,0
20sep1930,8,20,9,1930,134,166,5.1119876,4.89784,5.1119876,0,0
21sep1930,6,21,9,1930,134,166,4.89784,4.89784,5.1119876,1,0
21sep1930,8,21,9,1930,134,166,5.1119876,4.89784,5.1119876,0,0
22sep1930,6,22,9,1930,134,166,4.89784,4.89784,5.1119876,1,0
22sep1930,8,22,9,1930,134,166,5.1119876,4.89784,5.1119876,0,0
23sep1930,6,23,9,1930,134,166,4.89784,4.89784,5.1119876,1,0
23sep1930,8,23,9,1930,134,166,5.1119876,4.89784,5.1119876,0,0
24sep1930,6,24,9,1930,134,166,4.89784,4.89784,5.1119876,1,0
24sep1930,8,24,9,1930,134,166,5.1119876,4.89784,5.1119876,0,0
25sep1930,6,25,9,1930,134,166,4.89784,4.89784,5.1119876,1,0
25sep1930,8,25,9,1930,134,166,5.1119876,4.89784,5.1119876,0,0
26sep1930,6,26,9,1930,134,166,4.89784,4.89784,5.1119876,1,0
26sep1930,8,26,9,1930,134,166,5.1119876,4.89784,5.1119876,0,0
27sep1930,6,27,9,1930,134,166,4.89784,4.89784,5.1119876,1,0
27sep1930,8,27,9,1930,134,166,5.1119876,4.89784,5.1119876,0,0
28sep1930,6,28,9,1930,134,166,4.89784,4.89784,5.1119876,1,0
28sep1930,8,28,9,1930,134,166,5.1119876,4.89784,5.1119876,0,0
29sep1930,6,29,9,1930,134,166,4.89784,4.89784,5.1119876,1,0
29sep1930,8,29,9,1930,134,166,5.1119876,4.89784,5.1119876,0,0
30sep1930,6,30,9,1930,134,166,4.89784,4.89784,5.1119876,1,0
30sep1930,8,30,9,1930,134,166,5.1119876,4.89784,5.1119876,0,0
01oct1930,6,1,10,1930,134,166,4.89784,4.89784,5.1119876,1,0
01oct1930,8,1,10,1930,134,166,5.1119876,4.89784,5.1119876,0,0
02oct1930,6,2,10,1930,134,166,4.89784,4.89784,5.1119876,1,0
02oct1930,8,2,10,1930,134,166,5.1119876,4.89784,5.1119876,0,0
03oct1930,6,3,10,1930,134,166,4.89784,4.8903489,5.1119876,1,0
03oct1930,8,3,10,1930,134,166,5.1119876,4.8903489,5.1119876,0,0
04oct1930,6,4,10,1930,134,166,4.89784,4.8903489,5.1119876,1,0
04oct1930,8,4,10,1930,134,166,5.1119876,4.8903489,5.1119876,0,0
05oct1930,6,5,10,1930,134,166,4.89784,4.8903489,5.1119876,1,0
05oct1930,8,5,10,1930,134,166,5.1119876,4.8903489,5.1119876,0,0
06oct1930,6,6,10,1930,134,166,4.89784,4.8903489,5.1119876,1,0
06oct1930,8,6,10,1930,134,166,5.1119876,4.8903489,5.1119876,0,0
07oct1930,6,7,10,1930,134,166,4.89784,4.8903489,5.1119876,1,0
07oct1930,8,7,10,1930,134,166,5.1119876,4.8903489,5.1119876,0,0
08oct1930,6,8,10,1930,134,166,4.89784,4.8903489,5.1119876,1,0
08oct1930,8,8,10,1930,134,166,5.1119876,4.8903489,5.1119876,0,0
09oct1930,6,9,10,1930,134,166,4.89784,4.8903489,5.1119876,1,0
09oct1930,8,9,10,1930,134,166,5.1119876,4.8903489,5.1119876,0,0
10oct1930,6,10,10,1930,133,166,4.8903489,4.882802,5.1119876,1,0
10oct1930,8,10,10,1930,133,166,5.1119876,4.882802,5.1119876,0,0
11oct1930,6,11,10,1930,133,166,4.8903489,4.882802,5.1119876,1,0
11oct1930,8,11,10,1930,133,166,5.1119876,4.882802,5.1119876,0,0
12oct1930,6,12,10,1930,133,166,4.8903489,4.882802,5.1119876,1,0
12oct1930,8,12,10,1930,133,166,5.1119876,4.882802,5.1119876,0,0
13oct1930,6,13,10,1930,133,166,4.8903489,4.882802,5.1119876,1,0
13oct1930,8,13,10,1930,133,166,5.1119876,4.882802,5.1119876,0,0
14oct1930,6,14,10,1930,133,166,4.8903489,4.882802,5.1119876,1,0
14oct1930,8,14,10,1930,133,166,5.1119876,4.882802,5.1119876,0,0
15oct1930,6,15,10,1930,133,165,4.8903489,4.882802,5.1059456,1,0
15oct1930,8,15,10,1930,133,165,5.1059456,4.882802,5.1059456,0,0
16oct1930,6,16,10,1930,133,165,4.8903489,4.882802,5.1059456,1,0
16oct1930,8,16,10,1930,133,165,5.1059456,4.882802,5.1059456,0,0
17oct1930,6,17,10,1930,133,165,4.8903489,4.882802,5.1059456,1,0
17oct1930,8,17,10,1930,133,165,5.1059456,4.882802,5.1059456,0,0
18oct1930,6,18,10,1930,133,164,4.8903489,4.882802,5.0998664,1,0
18oct1930,8,18,10,1930,133,164,5.0998664,4.882802,5.0998664,0,0
19oct1930,6,19,10,1930,133,163,4.8903489,4.882802,5.09375,1,0
19oct1930,8,19,10,1930,133,163,5.09375,4.882802,5.09375,0,0
20oct1930,6,20,10,1930,133,163,4.8903489,4.882802,5.09375,1,0
20oct1930,8,20,10,1930,133,163,5.09375,4.882802,5.09375,0,0
21oct1930,6,21,10,1930,133,163,4.8903489,4.882802,5.09375,1,0
21oct1930,8,21,10,1930,133,163,5.09375,4.882802,5.09375,0,0
22oct1930,6,22,10,1930,133,163,4.8903489,4.882802,5.09375,1,0
22oct1930,8,22,10,1930,133,163,5.09375,4.882802,5.09375,0,0
23oct1930,6,23,10,1930,133,163,4.8903489,4.882802,5.09375,1,0
23oct1930,8,23,10,1930,133,163,5.09375,4.882802,5.09375,0,0
24oct1930,6,24,10,1930,133,163,4.8903489,4.882802,5.09375,1,0
24oct1930,8,24,10,1930,133,163,5.09375,4.882802,5.09375,0,0
25oct1930,6,25,10,1930,133,163,4.8903489,4.882802,5.09375,1,0
25oct1930,8,25,10,1930,133,163,5.09375,4.882802,5.09375,0,0
26oct1930,6,26,10,1930,133,163,4.8903489,4.882802,5.09375,1,0
26oct1930,8,26,10,1930,133,163,5.09375,4.882802,5.09375,0,0
27oct1930,6,27,10,1930,133,163,4.8903489,4.882802,5.09375,1,0
27oct1930,8,27,10,1930,133,163,5.09375,4.882802,5.09375,0,0
28oct1930,6,28,10,1930,132,163,4.882802,4.8751974,5.09375,1,0
28oct1930,8,28,10,1930,132,163,5.09375,4.8751974,5.09375,0,0
29oct1930,6,29,10,1930,132,163,4.882802,4.8751974,5.09375,1,0
29oct1930,8,29,10,1930,132,163,5.09375,4.8751974,5.09375,0,0
30oct1930,6,30,10,1930,132,163,4.882802,4.8751974,5.09375,1,0
30oct1930,8,30,10,1930,132,163,5.09375,4.8751974,5.09375,0,0
31oct1930,6,31,10,1930,132,163,4.882802,4.8751974,5.09375,1,0
31oct1930,8,31,10,1930,132,163,5.09375,4.8751974,5.09375,0,0
01nov1930,6,1,11,1930,132,163,4.882802,4.8751974,5.09375,1,0
01nov1930,8,1,11,1930,132,163,5.09375,4.8751974,5.09375,0,0
02nov1930,6,2,11,1930,131,163,4.8751974,4.8675346,5.09375,1,0
02nov1930,8,2,11,1930,131,163,5.09375,4.8675346,5.09375,0,0
03nov1930,6,3,11,1930,131,163,4.8751974,4.8675346,5.09375,1,0
03nov1930,8,3,11,1930,131,163,5.09375,4.8675346,5.09375,0,0
04nov1930,6,4,11,1930,131,163,4.8751974,4.8675346,5.09375,1,0
04nov1930,8,4,11,1930,131,163,5.09375,4.8675346,5.09375,0,0
05nov1930,6,5,11,1930,131,163,4.8751974,4.8675346,5.09375,1,0
05nov1930,8,5,11,1930,131,163,5.09375,4.8675346,5.09375,0,0
06nov1930,6,6,11,1930,131,163,4.8751974,4.8675346,5.09375,1,0
06nov1930,8,6,11,1930,131,163,5.09375,4.8675346,5.09375,0,0
07nov1930,6,7,11,1930,131,163,4.8751974,4.8675346,5.09375,1,0
07nov1930,8,7,11,1930,131,163,5.09375,4.8675346,5.09375,0,0
08nov1930,6,8,11,1930,131,163,4.8751974,4.8675346,5.09375,1,0
08nov1930,8,8,11,1930,131,163,5.09375,4.8675346,5.09375,0,0
09nov1930,6,9,11,1930,131,163,4.8751974,4.8675346,5.09375,1,0
09nov1930,8,9,11,1930,131,163,5.09375,4.8675346,5.09375,0,0
10nov1930,6,10,11,1930,131,163,4.8751974,4.8675346,5.09375,1,0
10nov1930,8,10,11,1930,131,163,5.09375,4.8675346,5.09375,0,0
11nov1930,6,11,11,1930,131,163,4.8751974,4.8675346,5.09375,1,0
11nov1930,8,11,11,1930,131,163,5.09375,4.8675346,5.09375,0,0
12nov1930,6,12,11,1930,131,163,4.8751974,4.8675346,5.09375,1,0
12nov1930,8,12,11,1930,131,163,5.09375,4.8675346,5.09375,0,0
13nov1930,6,13,11,1930,131,163,4.8751974,4.8675346,5.09375,1,0
13nov1930,8,13,11,1930,131,163,5.09375,4.8675346,5.09375,0,0
14nov1930,6,14,11,1930,131,163,4.8751974,4.8675346,5.09375,1,0
14nov1930,8,14,11,1930,131,163,5.09375,4.8675346,5.09375,0,0
15nov1930,6,15,11,1930,131,163,4.8751974,4.8675346,5.09375,1,0
15nov1930,8,15,11,1930,131,163,5.09375,4.8675346,5.09375,0,0
16nov1930,6,16,11,1930,131,163,4.8751974,4.8675346,5.09375,1,0
16nov1930,8,16,11,1930,131,163,5.09375,4.8675346,5.09375,0,0
17nov1930,6,17,11,1930,131,163,4.8751974,4.8675346,5.09375,1,0
17nov1930,8,17,11,1930,131,163,5.09375,4.8675346,5.09375,0,0
18nov1930,6,18,11,1930,131,163,4.8751974,4.8675346,5.09375,1,0
18nov1930,8,18,11,1930,131,163,5.09375,4.8675346,5.09375,0,0
19nov1930,6,19,11,1930,131,163,4.8751974,4.8675346,5.09375,1,0
19nov1930,8,19,11,1930,131,163,5.09375,4.8675346,5.09375,0,0
20nov1930,6,20,11,1930,131,162,4.8751974,4.8675346,5.0875964,1,0
20nov1930,8,20,11,1930,131,162,5.0875964,4.8675346,5.0875964,0,0
21nov1930,6,21,11,1930,130,161,4.8675346,4.8598123,5.0814042,1,0
21nov1930,8,21,11,1930,130,161,5.0814042,4.8598123,5.0814042,0,0
22nov1930,6,22,11,1930,130,161,4.8675346,4.8598123,5.0814042,1,0
22nov1930,8,22,11,1930,130,161,5.0814042,4.8598123,5.0814042,0,0
23nov1930,6,23,11,1930,130,161,4.8675346,4.8598123,5.0814042,1,0
23nov1930,8,23,11,1930,130,161,5.0814042,4.8598123,5.0814042,0,0
24nov1930,6,24,11,1930,130,161,4.8675346,4.8598123,5.0814042,1,0
24nov1930,8,24,11,1930,130,161,5.0814042,4.8598123,5.0814042,0,0
25nov1930,6,25,11,1930,130,161,4.8675346,4.8598123,5.0814042,1,0
25nov1930,8,25,11,1930,130,161,5.0814042,4.8598123,5.0814042,0,0
26nov1930,6,26,11,1930,130,161,4.8675346,4.8598123,5.0814042,1,0
26nov1930,8,26,11,1930,130,161,5.0814042,4.8598123,5.0814042,0,0
27nov1930,6,27,11,1930,130,161,4.8675346,4.8598123,5.0751739,1,0
27nov1930,8,27,11,1930,130,161,5.0814042,4.8598123,5.0751739,0,0
28nov1930,6,28,11,1930,130,161,4.8675346,4.8598123,5.0751739,1,0
28nov1930,8,28,11,1930,130,161,5.0814042,4.8598123,5.0751739,0,0
29nov1930,6,29,11,1930,130,160,4.8675346,4.8598123,5.0689044,1,0
29nov1930,8,29,11,1930,130,160,5.0751739,4.8598123,5.0689044,0,0
30nov1930,6,30,11,1930,130,160,4.8675346,4.8598123,5.0689044,1,0
30nov1930,8,30,11,1930,130,160,5.0751739,4.8598123,5.0689044,0,0
01dec1930,6,1,12,1930,130,160,4.8675346,4.8598123,5.0689044,1,0
01dec1930,8,1,12,1930,130,160,5.0751739,4.8598123,5.0689044,0,0
02dec1930,6,2,12,1930,130,160,4.8675346,4.8598123,5.0689044,1,0
02dec1930,8,2,12,1930,130,160,5.0751739,4.8598123,5.0689044,0,0
03dec1930,6,3,12,1930,130,160,4.8675346,4.8598123,5.0689044,1,0
03dec1930,8,3,12,1930,130,160,5.0751739,4.8598123,5.0689044,0,0
04dec1930,6,4,12,1930,130,160,4.8675346,4.8598123,5.0689044,1,0
04dec1930,8,4,12,1930,130,160,5.0751739,4.8598123,5.0689044,0,0
05dec1930,6,5,12,1930,130,160,4.8675346,4.8598123,5.0689044,1,0
05dec1930,8,5,12,1930,130,160,5.0751739,4.8598123,5.0689044,0,0
06dec1930,6,6,12,1930,130,160,4.8675346,4.8598123,5.0689044,1,0
06dec1930,8,6,12,1930,130,160,5.0751739,4.8598123,5.0689044,0,0
07dec1930,6,7,12,1930,130,159,4.8675346,4.8598123,5.0625949,1,0
07dec1930,8,7,12,1930,130,159,5.0689044,4.8598123,5.0625949,0,0
08dec1930,6,8,12,1930,129,159,4.8598123,4.8520303,5.0625949,1,0
08dec1930,8,8,12,1930,129,159,5.0689044,4.8520303,5.0625949,0,0
09dec1930,6,9,12,1930,129,159,4.8598123,4.8520303,5.0625949,1,0
09dec1930,8,9,12,1930,129,159,5.0689044,4.8520303,5.0625949,0,0
10dec1930,6,10,12,1930,129,159,4.8598123,4.8520303,5.0625949,1,0
10dec1930,8,10,12,1930,129,159,5.0689044,4.8520303,5.0625949,0,0
11dec1930,6,11,12,1930,129,159,4.8598123,4.8520303,5.0625949,1,0
11dec1930,8,11,12,1930,129,159,5.0689044,4.8520303,5.0625949,0,0
12dec1930,6,12,12,1930,129,159,4.8598123,4.8520303,5.0625949,1,0
12dec1930,8,12,12,1930,129,159,5.0689044,4.8520303,5.0625949,0,0
13dec1930,6,13,12,1930,129,159,4.8598123,4.8520303,5.0625949,1,0
13dec1930,8,13,12,1930,129,159,5.0689044,4.8520303,5.0625949,0,0
14dec1930,6,14,12,1930,129,159,4.8598123,4.8520303,5.0625949,1,0
14dec1930,8,14,12,1930,129,159,5.0689044,4.8520303,5.0625949,0,0
15dec1930,6,15,12,1930,129,159,4.8598123,4.8520303,5.0625949,1,0
15dec1930,8,15,12,1930,129,159,5.0689044,4.8520303,5.0625949,0,0
16dec1930,6,16,12,1930,129,159,4.8598123,4.8520303,5.0625949,1,0
16dec1930,8,16,12,1930,129,159,5.0689044,4.8520303,5.0625949,0,0
17dec1930,6,17,12,1930,129,158,4.8598123,4.8520303,5.0562458,1,0
17dec1930,8,17,12,1930,129,158,5.0625949,4.8520303,5.0562458,0,0
18dec1930,6,18,12,1930,129,158,4.8598123,4.8520303,5.0562458,1,0
18dec1930,8,18,12,1930,129,158,5.0625949,4.8520303,5.0562458,0,0
19dec1930,6,19,12,1930,129,156,4.8598123,4.8520303,5.0434251,1,0
19dec1930,8,19,12,1930,129,156,5.0498562,4.8520303,5.0434251,0,0
20dec1930,6,20,12,1930,129,153,4.8598123,4.8520303,5.0172796,1,0
20dec1930,8,20,12,1930,129,153,5.0304379,4.8520303,5.0172796,0,0
21dec1930,6,21,12,1930,129,151,4.8598123,4.8520303,4.9972124,1,0
21dec1930,8,21,12,1930,129,151,5.0172796,4.8520303,4.9972124,0,0
22dec1930,6,22,12,1930,129,151,4.8598123,4.8520303,4.9972124,1,0
22dec1930,8,22,12,1930,129,151,5.0172796,4.8520303,4.9972124,0,0
23dec1930,6,23,12,1930,128,151,4.8520303,4.8362818,4.9972124,1,0
23dec1930,8,23,12,1930,128,151,5.0172796,4.8362818,4.9972124,0,0
24dec1930,6,24,12,1930,128,150,4.8520303,4.8362818,4.9836068,1,0
24dec1930,8,24,12,1930,128,150,5.0106354,4.8362818,4.9836068,0,0
25dec1930,6,25,12,1930,128,144,4.8520303,4.8362818,4.934474,1,0
25dec1930,8,25,12,1930,128,144,4.9698133,4.8362818,4.934474,0,0
26dec1930,6,26,12,1930,128,144,4.8520303,4.8362818,4.9272537,1,0
26dec1930,8,26,12,1930,128,144,4.9698133,4.8362818,4.9272537,0,0
27dec1930,6,27,12,1930,128,143,4.8520303,4.8362818,4.9052749,1,0
27dec1930,8,27,12,1930,128,143,4.9628448,4.8362818,4.9052749,0,0
28dec1930,6,28,12,1930,128,143,4.8520303,4.8362818,4.89784,1,0
28dec1930,8,28,12,1930,128,143,4.9628448,4.8362818,4.89784,0,0
29dec1930,6,29,12,1930,128,143,4.8520303,4.8362818,4.89784,1,0
29dec1930,8,29,12,1930,128,143,4.9628448,4.8362818,4.89784,0,0
30dec1930,6,30,12,1930,128,143,4.8520303,4.8283138,4.89784,1,0
30dec1930,8,30,12,1930,128,143,4.9628448,4.8283138,4.89784,0,0
31dec1930,6,31,12,1930,128,140,4.8520303,4.8121843,4.8598123,1,0
31dec1930,8,31,12,1930,128,140,4.9416423,4.8121843,4.8598123,0,0
01jan1931,6,1,1,1931,128,140,4.8520303,4.8121843,4.8598123,1,0
01jan1931,8,1,1,1931,128,140,4.9416423,4.8121843,4.8598123,0,0
02jan1931,6,2,1,1931,128,140,4.8520303,4.8121843,4.8598123,1,0
02jan1931,8,2,1,1931,128,140,4.9416423,4.8121843,4.8598123,0,0
03jan1931,6,3,1,1931,128,138,4.8520303,4.8121843,4.8202815,1,0
03jan1931,8,3,1,1931,128,138,4.9272537,4.8121843,4.8202815,0,0
04jan1931,6,4,1,1931,128,138,4.8520303,4.8121843,4.7957907,1,0
04jan1931,8,4,1,1931,128,138,4.9272537,4.8121843,4.7957907,0,0
05jan1931,6,5,1,1931,128,138,4.8520303,4.8121843,4.7957907,1,0
05jan1931,8,5,1,1931,128,138,4.9272537,4.8121843,4.7957907,0,0
06jan1931,6,6,1,1931,127,137,4.8441873,4.8040209,4.7874918,1,0
06jan1931,8,6,1,1931,127,137,4.919981,4.8040209,4.7874918,0,0
07jan1931,6,7,1,1931,126,135,4.8362818,4.7957907,4.7706847,1,0
07jan1931,8,7,1,1931,126,135,4.9052749,4.7957907,4.7706847,0,0
08jan1931,6,8,1,1931,126,135,4.8362818,4.7957907,4.7706847,1,0
08jan1931,8,8,1,1931,126,135,4.9052749,4.7957907,4.7706847,0,0
09jan1931,6,9,1,1931,126,134,4.8362818,4.7957907,4.7535901,1,0
09jan1931,8,9,1,1931,126,134,4.89784,4.7957907,4.7535901,0,0
10jan1931,6,10,1,1931,126,134,4.8362818,4.7957907,4.7535901,1,0
10jan1931,8,10,1,1931,126,134,4.89784,4.7957907,4.7535901,0,0
11jan1931,6,11,1,1931,126,133,4.8362818,4.7957907,4.7184987,1,0
11jan1931,8,11,1,1931,126,133,4.8903489,4.7957907,4.7184987,0,0
12jan1931,6,12,1,1931,125,133,4.8283138,4.7874918,4.7184987,1,0
12jan1931,8,12,1,1931,125,133,4.8903489,4.7874918,4.7184987,0,0
13jan1931,6,13,1,1931,125,133,4.8283138,4.7791233,4.7184987,1,0
13jan1931,8,13,1,1931,125,133,4.8903489,4.7791233,4.7184987,0,0
14jan1931,6,14,1,1931,124,133,4.8202815,4.7706847,4.7095304,1,0
14jan1931,8,14,1,1931,124,133,4.8903489,4.7706847,4.7095304,0,0
15jan1931,6,15,1,1931,123,133,4.8121843,4.7621741,4.7095304,1,0
15jan1931,8,15,1,1931,123,133,4.8903489,4.7621741,4.7095304,0,0
16jan1931,6,16,1,1931,123,133,4.8121843,4.7621741,4.7095304,1,0
16jan1931,8,16,1,1931,123,133,4.8903489,4.7621741,4.7095304,0,0
17jan1931,6,17,1,1931,123,133,4.8121843,4.7621741,4.7095304,1,0
17jan1931,8,17,1,1931,123,133,4.8903489,4.7621741,4.7095304,0,0
18jan1931,6,18,1,1931,123,133,4.8121843,4.7621741,4.7095304,1,0
18jan1931,8,18,1,1931,123,133,4.8903489,4.7621741,4.7095304,0,0
19jan1931,6,19,1,1931,123,133,4.8121843,4.7621741,4.7095304,1,0
19jan1931,8,19,1,1931,123,133,4.8903489,4.7621741,4.7095304,0,0
20jan1931,6,20,1,1931,123,133,4.8121843,4.7621741,4.7095304,1,0
20jan1931,8,20,1,1931,123,133,4.8903489,4.7621741,4.7095304,0,0
21jan1931,6,21,1,1931,122,133,4.8040209,4.7535901,4.7095304,1,0
21jan1931,8,21,1,1931,122,133,4.8903489,4.7535901,4.7095304,0,0
22jan1931,6,22,1,1931,122,133,4.8040209,4.7361984,4.7095304,1,0
22jan1931,8,22,1,1931,122,133,4.8903489,4.7361984,4.7095304,0,0
23jan1931,6,23,1,1931,122,133,4.8040209,4.7361984,4.7095304,1,0
23jan1931,8,23,1,1931,122,133,4.8903489,4.7361984,4.7095304,0,0
24jan1931,6,24,1,1931,122,133,4.8040209,4.7361984,4.7095304,1,0
24jan1931,8,24,1,1931,122,133,4.8903489,4.7361984,4.7095304,0,0
25jan1931,6,25,1,1931,122,133,4.8040209,4.7361984,4.7184987,1,0
25jan1931,8,25,1,1931,122,133,4.8903489,4.7361984,4.7184987,0,0
26jan1931,6,26,1,1931,122,133,4.8040209,4.7361984,4.7184987,1,0
26jan1931,8,26,1,1931,122,133,4.8903489,4.7361984,4.7184987,0,0
27jan1931,6,27,1,1931,121,133,4.7957907,4.7273879,4.7184987,1,0
27jan1931,8,27,1,1931,121,133,4.8903489,4.7273879,4.7184987,0,0
